Kernel,GPU,gridSize,blockSize,nThreads,Length,Iterations,experiments,GFLOPS,totalBytes,bandwidth,AI_HBM_ADD_INT8,AI_HBM_ADD_INT16,AI_HBM_ADD_INT32,AI_HBM_ADD_INT64,AI_HBM_ADD_FP16,AI_HBM_ADD_FP32,AI_HBM_ADD_FP64,AI_HBM_MUL_INT8,AI_HBM_MUL_INT16,AI_HBM_MUL_INT32,AI_HBM_MUL_INT64,AI_HBM_MUL_FP16,AI_HBM_MUL_FP32,AI_HBM_MUL_FP64,AI_HBM_MULADD_INT8,AI_HBM_MULADD_INT16,AI_HBM_MULADD_INT32,AI_HBM_MULADD_INT64,AI_HBM_MULADD_FP16,AI_HBM_MULADD_FP32,AI_HBM_MULADD_FP64,AI_HBM_DIV_INT8,AI_HBM_DIV_INT16,AI_HBM_DIV_INT32,AI_HBM_DIV_INT64,AI_HBM_DIV_FP16,AI_HBM_DIV_FP32,AI_HBM_DIV_FP64,AI_HBM_RSQ_INT8,AI_HBM_RSQ_INT16,AI_HBM_RSQ_INT32,AI_HBM_RSQ_INT64,AI_HBM_RSQ_FP16,AI_HBM_RSQ_FP32,AI_HBM_RSQ_FP64,AverageSec,PERF,STDDEV,CI
Test,MI300X,256,16384,4194304,268435456,1,7316,0.268435,1073741824,3323.52,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323074,831.284,17.8734,0.409568
Test,MI300X,256,16384,4194304,134217728,1,7316,0.134218,1073741824,3223.35,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333114,403.026,6.37517,0.146087
Test,MI300X,256,16384,4194304,268435456,1,7316,0.268435,1073741824,3322.61,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323162,831.059,17.8433,0.408879
Test,MI300X,256,16384,4194304,134217728,1,7316,0.134218,1073741824,3222.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333229,402.888,6.36897,0.145945
Test,MI300X,256,16384,4194304,268435456,1,7316,0.536871,1073741824,3321.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323293,1661.55,37.9807,0.870326
Test,MI300X,256,16384,4194304,134217728,1,7316,0.268435,1073741824,3223.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333146,805.979,12.8186,0.293738
Test,MI300X,256,16384,4194304,268435456,1,7316,0.268435,1073741824,2890.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.371411,722.876,9.2726,0.212481
Test,MI300X,256,16384,4194304,134217728,1,7316,0.134218,1073741824,3021.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.355394,377.93,9.89448,0.226732
Test,MI300X,256,16384,4194304,268435456,1,7316,0.536871,2147483648,3352.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.640577,838.828,24.3492,0.55796
Test,MI300X,256,16384,4194304,134217728,1,7316,0.268435,2147483648,3035.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.707435,379.647,8.48307,0.194389
Test,MI300X,256,16384,4194304,268435456,2,7459,0.536871,1073741824,3325.08,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322922,1663.35,35.6695,0.809494
Test,MI300X,256,16384,4194304,134217728,2,7459,0.268435,1073741824,3222.53,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333198,805.856,12.9324,0.293491
Test,MI300X,256,16384,4194304,268435456,2,7459,0.536871,1073741824,3322.52,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323171,1662.1,36.316,0.824165
Test,MI300X,256,16384,4194304,134217728,2,7459,0.268435,1073741824,3222.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333238,805.758,12.86,0.291847
Test,MI300X,256,16384,4194304,268435456,2,7459,1.07374,1073741824,3319.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323474,3321.1,73.2131,1.66152
Test,MI300X,256,16384,4194304,134217728,2,7459,0.536871,1073741824,3222.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333167,1611.83,24.785,0.562476
Test,MI300X,256,16384,4194304,268435456,2,7459,0.536871,1073741824,2689.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.399214,1345.64,32.0693,0.727788
Test,MI300X,256,16384,4194304,134217728,2,7459,0.268435,1073741824,2950.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.363889,738.362,21.9722,0.498643
Test,MI300X,256,16384,4194304,268435456,2,7459,1.07374,2147483648,3489.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.615479,1745.17,31.874,0.723357
Test,MI300X,256,16384,4194304,134217728,2,7459,0.536871,2147483648,2714.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.791077,679.095,17.0292,0.386465
Test,MI300X,256,16384,4194304,268435456,4,7310,1.07374,1073741824,3324.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322979,3326.14,72.1399,1.65376
Test,MI300X,256,16384,4194304,134217728,4,7310,0.536871,1073741824,3220.95,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333362,1610.95,26.4935,0.607347
Test,MI300X,256,16384,4194304,268435456,4,7310,1.07374,1073741824,3322.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323218,3323.7,72.6346,1.6651
Test,MI300X,256,16384,4194304,134217728,4,7310,0.536871,1073741824,3219.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333532,1610.15,27.0415,0.61991
Test,MI300X,256,16384,4194304,268435456,4,7310,2.14748,1073741824,3319.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323424,6643.32,148.023,3.39334
Test,MI300X,256,16384,4194304,134217728,4,7310,1.07374,1073741824,3219.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333495,3220.7,54.9871,1.26054
Test,MI300X,256,16384,4194304,268435456,4,7310,1.07374,1073741824,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.532609,2017.42,51.1789,1.17324
Test,MI300X,256,16384,4194304,134217728,4,7310,0.536871,1073741824,2723.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.394218,1362.52,29.2234,0.669929
Test,MI300X,256,16384,4194304,268435456,4,7310,2.14748,2147483648,3530.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.608228,3531.44,49.0517,1.12448
Test,MI300X,256,16384,4194304,134217728,4,7310,1.07374,2147483648,2372.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.905014,1187.3,31.5552,0.723383
Test,MI300X,256,16384,4194304,268435456,8,7328,2.14748,1073741824,3314.11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323991,6643.02,163.102,3.73441
Test,MI300X,256,16384,4194304,134217728,8,7328,1.07374,1073741824,3218.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333595,3219.58,51.2397,1.17319
Test,MI300X,256,16384,4194304,268435456,8,7328,2.14748,1073741824,3321.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323305,6645.73,147.386,3.37457
Test,MI300X,256,16384,4194304,134217728,8,7328,1.07374,1073741824,3217.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333766,3217.92,51.1683,1.17156
Test,MI300X,256,16384,4194304,268435456,8,7328,4.29497,1073741824,3299.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325456,13204.7,314.472,7.20022
Test,MI300X,256,16384,4194304,134217728,8,7328,2.14748,1073741824,3204.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335042,6411.72,112.242,2.56992
Test,MI300X,256,16384,4194304,268435456,8,7328,2.14748,1073741824,1138.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.943114,2278.01,46.6944,1.06912
Test,MI300X,256,16384,4194304,134217728,8,7328,1.07374,1073741824,1679.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.639405,1680.1,36.6309,0.838709
Test,MI300X,256,16384,4194304,268435456,8,7328,4.29497,2147483648,3038.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.706785,6078.5,98.0813,2.24569
Test,MI300X,256,16384,4194304,134217728,8,7328,2.14748,2147483648,2341.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.917022,2342.97,51.5325,1.1799
Test,MI300X,256,16384,4194304,268435456,16,6662,4.29497,1073741824,3150.42,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340825,12611.8,345.949,8.30741
Test,MI300X,256,16384,4194304,134217728,16,6662,2.14748,1073741824,3194.07,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336167,6390.25,112.444,2.70017
Test,MI300X,256,16384,4194304,268435456,16,6662,4.29497,1073741824,3157.7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340039,12641,347.621,8.34756
Test,MI300X,256,16384,4194304,134217728,16,6662,2.14748,1073741824,3191.73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336414,6385.61,113.443,2.72416
Test,MI300X,256,16384,4194304,268435456,16,6662,8.58993,1073741824,3138.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342109,25130.8,723.272,17.3682
Test,MI300X,256,16384,4194304,134217728,16,6662,4.29497,1073741824,2991.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358875,11977.5,331.884,7.96967
Test,MI300X,256,16384,4194304,268435456,16,6662,4.29497,1073741824,574.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1.86866,2298.85,31.0255,0.745027
Test,MI300X,256,16384,4194304,134217728,16,6662,2.14748,1073741824,977.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.0986,1955.54,38.4469,0.923241
Test,MI300X,256,16384,4194304,268435456,16,6662,8.58993,2147483648,1916.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.12068,7670.64,208.195,4.99948
