Kernel,GPU,gridSize,blockSize,nThreads,Length,Iterations,experiments,GFLOPS,totalBytes,bandwidth,AI_HBM_ADD_INT8,AI_HBM_ADD_INT16,AI_HBM_ADD_INT32,AI_HBM_ADD_INT64,AI_HBM_ADD_FP16,AI_HBM_ADD_FP32,AI_HBM_ADD_FP64,AI_HBM_MUL_INT8,AI_HBM_MUL_INT16,AI_HBM_MUL_INT32,AI_HBM_MUL_INT64,AI_HBM_MUL_FP16,AI_HBM_MUL_FP32,AI_HBM_MUL_FP64,AI_HBM_MULADD_INT8,AI_HBM_MULADD_INT16,AI_HBM_MULADD_INT32,AI_HBM_MULADD_INT64,AI_HBM_MULADD_FP16,AI_HBM_MULADD_FP32,AI_HBM_MULADD_FP64,AI_HBM_DIV_INT8,AI_HBM_DIV_INT16,AI_HBM_DIV_INT32,AI_HBM_DIV_INT64,AI_HBM_DIV_FP16,AI_HBM_DIV_FP32,AI_HBM_DIV_FP64,AI_HBM_RSQ_INT8,AI_HBM_RSQ_INT16,AI_HBM_RSQ_INT32,AI_HBM_RSQ_INT64,AI_HBM_RSQ_FP16,AI_HBM_RSQ_FP32,AI_HBM_RSQ_FP64,AverageSec,PERF,STDDEV,CI
Test,H100,256,16384,4194304,134217728,2048,10,274.878,1073741824,51.7522,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7478,13248.6,0.254359,0.157653
Test,H100,256,16384,4194304,268435456,2048,10,549.756,1073741824,44.823,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9552,22949.4,19.1107,11.8449
Test,H100,256,16384,4194304,134217728,2048,10,274.878,1073741824,51.749,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.749,13247.7,1.30711,0.810157
Test,H100,256,16384,4194304,268435456,2048,10,1099.51,1073741824,44.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9562,45896.7,35.6765,22.1125
Test,H100,256,16384,4194304,134217728,2048,10,549.756,1073741824,51.7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7488,26495.8,1.83878,1.13969
Test,H100,256,16384,4194304,268435456,2048,10,549.756,1073741824,2.32324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,462.174,1189.5,2.13241,1.32168
Test,H100,256,16384,4194304,134217728,2048,10,274.878,1073741824,3.11023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,345.229,796.221,0.48925,0.30324
Test,H100,256,16384,4194304,268435456,2048,10,1099.51,2147483648,12.8112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,167.626,6559.33,2.37551,1.47235
Test,H100,256,16384,4194304,134217728,2048,10,549.756,2147483648,25.4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,84.4408,6510.55,7.14491,4.42846
Test,H100,256,16384,4194304,268435456,4096,10,1099.51,1073741824,22.6959,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3099,23240.6,17.9706,11.1383
Test,H100,256,16384,4194304,134217728,4096,10,549.756,1073741824,25.9106,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4403,13266.2,0.43668,0.270657
Test,H100,256,16384,4194304,268435456,4096,10,1099.51,1073741824,22.6978,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.306,23242.6,29.3703,18.2039
Test,H100,256,16384,4194304,134217728,4096,10,549.756,1073741824,25.9105,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4404,13266.2,0.282698,0.175218
Test,H100,256,16384,4194304,268435456,4096,10,2199.02,1073741824,22.6944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.313,46478.3,72.0084,44.6313
Test,H100,256,16384,4194304,134217728,4096,10,1099.51,1073741824,25.9104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4405,26532.3,0.464191,0.287709
Test,H100,256,16384,4194304,268435456,4096,10,1099.51,1073741824,1.17589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,913.128,1204.12,1.37288,0.850923
Test,H100,256,16384,4194304,134217728,4096,10,549.756,1073741824,1.55703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,689.61,797.198,0.734882,0.455485
Test,H100,256,16384,4194304,268435456,4096,10,2199.02,2147483648,5.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,364.753,6028.8,4.50196,2.79035
Test,H100,256,16384,4194304,134217728,4096,10,1099.51,2147483648,12.8143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,167.585,6560.92,5.52763,3.42606
Test,H100,256,16384,4194304,268435456,8192,10,4398.05,1073741824,11.6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2184,47691.6,32.8811,20.3799
Test,H100,256,16384,4194304,268435456,16384,10,4398.05,1073741824,5.99403,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.135,24551.5,14.3819,8.91397
Test,H100,256,16384,4194304,134217728,16384,10,2199.02,1073741824,6.47638,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.793,13263.6,0.233303,0.144603
Test,H100,256,16384,4194304,268435456,16384,10,4398.05,1073741824,5.99153,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.21,24541.3,21.9109,13.5805
Test,H100,256,16384,4194304,134217728,16384,10,2199.02,1073741824,6.47634,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.795,13263.5,0.236451,0.146554
Test,H100,256,16384,4194304,268435456,16384,10,8796.09,1073741824,5.99335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.156,49097.6,46.422,28.7727
Test,H100,256,16384,4194304,134217728,16384,10,4398.05,1073741824,6.47631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.795,26527,0.424859,0.26333
Test,H100,256,16384,4194304,268435456,16384,10,4398.05,1073741824,0.29986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,3580.81,1228.23,0.586731,0.36366
Test,H100,256,16384,4194304,134217728,16384,10,2199.02,1073741824,0.393738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,2727.05,806.375,0.311915,0.193327
Test,H100,256,16384,4194304,268435456,16384,10,8796.09,2147483648,1.5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,1387.44,6339.79,2.35412,1.4591
Test,H100,256,16384,4194304,134217728,16384,10,4398.05,2147483648,3.22478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,665.931,6604.35,1.58943,0.985141
Test,H100,256,16384,4194304,268435456,32768,10,8796.09,1073741824,3.0576,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.171,25047.9,13.7907,8.54756
Test,H100,256,16384,4194304,134217728,32768,10,4398.05,1073741824,3.23659,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.751,13257.1,0.198799,0.123217
Test,H100,256,16384,4194304,268435456,32768,10,8796.09,1073741824,3.05785,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.142,25050,14.836,9.19546
Test,H100,256,16384,4194304,134217728,32768,10,4398.05,1073741824,3.23657,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.753,13257,0.129287,0.0801332
Test,H100,256,16384,4194304,268435456,32768,10,17592.2,1073741824,3.05807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.117,50103.5,31.8957,19.7692
Test,H100,256,16384,4194304,134217728,32768,10,8796.09,1073741824,3.2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.75,26514.3,0.538669,0.33387
Test,H100,256,16384,4194304,268435456,32768,10,8796.09,1073741824,0.15079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,7120.77,1235.27,0.734365,0.455164
Test,H100,256,16384,4194304,134217728,32768,10,4398.05,1073741824,0.197985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,5423.35,810.946,0.420362,0.260543
Test,H100,256,16384,4194304,268435456,32768,10,17592.2,2147483648,0.784038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,2739.01,6422.84,4.01536,2.48875
Test,H100,256,16384,4194304,134217728,32768,10,8796.09,2147483648,1.61486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,1329.83,6614.46,0.700932,0.434442
Test,H100,256,16384,4194304,268435456,64,10,34.3597,1073741824,1872.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573386,59924.4,85.04,52.7084
Test,H100,256,16384,4194304,268435456,128,10,68.7195,1073741824,989.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0848,63347.4,32.2393,19.9821
Test,H100,256,16384,4194304,268435456,64,10,34.3597,1073741824,1875.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572461,60021.3,117.003,72.5193
Test,H100,256,16384,4194304,268435456,128,10,68.7195,1073741824,989.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08513,63328.2,67.7806,42.0108
Test,H100,256,16384,4194304,268435456,128,10,68.7195,1073741824,989.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08528,63319.8,46.9804,29.1188
Test,H100,256,16384,4194304,268435456,128,10,68.7195,1073741824,989.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08516,63327,89.493,55.4683
Test,H100,256,16384,4194304,268435456,128,10,68.7195,1073741824,989.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08521,63323.9,64.7756,40.1483
Test,H100,256,16384,4194304,268435456,128,10,68.7195,1073741824,989.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08533,63316.9,81.6885,50.631
Test,H100,256,16384,4194304,268435456,128,10,68.7195,1073741824,989.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0852,63324.5,50.3909,31.2326
